Value,Disaggregation combinations using this value,Number of indicators
group_label_237,1,1
group_label_238,1,1
group_label_239,1,1
group_label_240,1,1
group_label_241,1,1
group_label_242,1,1
group_label_243,1,1
group_label_244,1,1
group_label_245,1,1
group_label_246,1,1
group_label_247,1,1
group_label_248,1,1
group_label_249,1,1
group_label_250,1,1
group_label_251,1,1
group_label_252,1,1
group_label_253,1,1
group_label_254,1,1
group_label_255,1,1
