Year,Region,Value
2015,Ukraine,3803.132
2015,autonomous_Republic_of_Crimea,219.319
2015,11_reg_Vinnytsya,59.394
2015,12_reg_Volyn,223.849
2015,13_reg_Dnipropetrovsk,93.252
2015,14_reg_Donetsk,92.959
2015,15_reg_Zhytomyr,136.582
2015,16_reg_Zakarpattya,178.563
2015,17_reg_Zaporizhzhya,124.657
2015,18_reg_Ivano-Frankivsk,218.825
2015,19_reg_Kyiv,113.655
2015,20_reg_Kirovohrad,99.408
2015,21_reg_Luhansk,92.258
2015,22_reg_Lviv,155.729
2015,23_reg_Mykolayiv,75.45
2015,24_reg_Odesa,150.841
2015,25_reg_Poltava,142.413
2015,26_reg_Rivne,177.45
2015,27_reg_Sumy,176.509
2015,28_reg_Ternopil,122.908
2015,29_reg_Kharkiv,74.151
2015,30_reg_Kherson,302.679
2015,31_reg_Khmelnytskiy,312.48
2015,32_reg_Cherkasy,63.118
2015,33_reg_Chernivtsi,103.598
2015,34_reg_Chernihiv,249.285
2015,Kyiv_city,17.559
2015,city_Sevastopol,26.241
2016,Ukraine,3985.605
2016,autonomous_Republic_of_Crimea,219.319
2016,11_reg_Vinnytsya,59.623
2016,12_reg_Volyn,223.849
2016,13_reg_Dnipropetrovsk,96.008
2016,14_reg_Donetsk,93.102
2016,15_reg_Zhytomyr,136.582
2016,16_reg_Zakarpattya,178.841
2016,17_reg_Zaporizhzhya,124.97
2016,18_reg_Ivano-Frankivsk,218.823
2016,19_reg_Kyiv,290.235
2016,20_reg_Kirovohrad,99.408
2016,21_reg_Luhansk,92.625
2016,22_reg_Lviv,155.899
2016,23_reg_Mykolayiv,75.488
2016,24_reg_Odesa,150.841
2016,25_reg_Poltava,142.447
2016,26_reg_Rivne,177.463
2016,27_reg_Sumy,176.7
2016,28_reg_Ternopil,123.219
2016,29_reg_Kharkiv,74.151
2016,30_reg_Kherson,302.783
2016,31_reg_Khmelnytskiy,312.482
2016,32_reg_Cherkasy,63.907
2016,33_reg_Chernivtsi,103.598
2016,34_reg_Chernihiv,249.29
2016,Kyiv_city,17.711
2016,city_Sevastopol,26.241
2017,Ukraine,3985.022
2017,autonomous_Republic_of_Crimea,219.319
2017,11_reg_Vinnytsya,59.792
2017,12_reg_Volyn,219.356
2017,13_reg_Dnipropetrovsk,96.008
2017,14_reg_Donetsk,93.51
2017,15_reg_Zhytomyr,136.752
2017,16_reg_Zakarpattya,180.506
2017,17_reg_Zaporizhzhya,125.056
2017,18_reg_Ivano-Frankivsk,218.817
2017,19_reg_Kyiv,290.746
2017,20_reg_Kirovohrad,99.408
2017,21_reg_Luhansk,92.933
2017,22_reg_Lviv,155.879
2017,23_reg_Mykolayiv,75.488
2017,24_reg_Odesa,150.838
2017,25_reg_Poltava,142.447
2017,26_reg_Rivne,177.456
2017,27_reg_Sumy,176.813
2017,28_reg_Ternopil,123.273
2017,29_reg_Kharkiv,74.437
2017,30_reg_Kherson,302.783
2017,31_reg_Khmelnytskiy,312.482
2017,32_reg_Cherkasy,64.008
2017,33_reg_Chernivtsi,103.598
2017,34_reg_Chernihiv,249.365
2017,Kyiv_city,17.711
2017,city_Sevastopol,26.241
2018,Ukraine,3991.638
2018,autonomous_Republic_of_Crimea,219.319
2018,11_reg_Vinnytsya,59.772
2018,12_reg_Volyn,219.465
2018,13_reg_Dnipropetrovsk,96.008
2018,14_reg_Donetsk,97.261
2018,15_reg_Zhytomyr,137.12
2018,16_reg_Zakarpattya,180.699
2018,17_reg_Zaporizhzhya,125.068
2018,18_reg_Ivano-Frankivsk,218.882
2018,19_reg_Kyiv,291.958
2018,20_reg_Kirovohrad,99.411
2018,21_reg_Luhansk,92.933
2018,22_reg_Lviv,156.064
2018,23_reg_Mykolayiv,75.488
2018,24_reg_Odesa,150.838
2018,25_reg_Poltava,142.473
2018,26_reg_Rivne,177.459
2018,27_reg_Sumy,177.033
2018,28_reg_Ternopil,123.212
2018,29_reg_Kharkiv,74.844
2018,30_reg_Kherson,302.783
2018,31_reg_Khmelnytskiy,312.482
2018,32_reg_Cherkasy,64.119
2018,33_reg_Chernivtsi,103.598
2018,34_reg_Chernihiv,249.381
2018,Kyiv_city,17.727
2018,city_Sevastopol,26.241
2019,Ukraine,4085.861
2019,autonomous_Republic_of_Crimea,219.319
2019,11_reg_Vinnytsya,60.106
2019,12_reg_Volyn,219.465
2019,13_reg_Dnipropetrovsk,99.623
2019,14_reg_Donetsk,99.997
2019,15_reg_Zhytomyr,137.646
2019,16_reg_Zakarpattya,192.439
2019,17_reg_Zaporizhzhya,138.183
2019,18_reg_Ivano-Frankivsk,218.882
2019,19_reg_Kyiv,292.209
2019,20_reg_Kirovohrad,100.319
2019,21_reg_Luhansk,93.195
2019,22_reg_Lviv,168.864
2019,23_reg_Mykolayiv,77.238
2019,24_reg_Odesa,154.39
2019,25_reg_Poltava,142.55
2019,26_reg_Rivne,199.478
2019,27_reg_Sumy,178.589
2019,28_reg_Ternopil,124.186
2019,29_reg_Kharkiv,74.844
2019,30_reg_Kherson,318.695
2019,31_reg_Khmelnytskiy,312.579
2019,32_reg_Cherkasy,64.596
2019,33_reg_Chernivtsi,103.599
2019,34_reg_Chernihiv,250.537
2019,Kyiv_city,18.092
2019,city_Sevastopol,26.241
2020,Ukraine,4105.522
2020,autonomous_Republic_of_Crimea,219.319
2020,11_reg_Vinnytsya,60.189
2020,12_reg_Volyn,220.232
2020,13_reg_Dnipropetrovsk,99.757
2020,14_reg_Donetsk,100.36
2020,15_reg_Zhytomyr,138.258
2020,16_reg_Zakarpattya,193.319
2020,17_reg_Zaporizhzhya,138.183
2020,18_reg_Ivano-Frankivsk,222.383
2020,19_reg_Kyiv,292.44
2020,20_reg_Kirovohrad,100.319
2020,21_reg_Luhansk,93.219
2020,22_reg_Lviv,177.944
2020,23_reg_Mykolayiv,77.238
2020,24_reg_Odesa,154.39
2020,25_reg_Poltava,142.79
2020,26_reg_Rivne,199.545
2020,27_reg_Sumy,178.589
2020,28_reg_Ternopil,123.349
2020,29_reg_Kharkiv,74.844
2020,30_reg_Kherson,319.316
2020,31_reg_Khmelnytskiy,313.084
2020,32_reg_Cherkasy,64.746
2020,33_reg_Chernivtsi,103.599
2020,34_reg_Chernihiv,250.72
2020,Kyiv_city,21.149
2020,city_Sevastopol,26.241
2021,Ukraine,4117.607
2021,autonomous_Republic_of_Crimea,219.319
2021,11_reg_Vinnytsya,60.184
2021,12_reg_Volyn,220.325
2021,13_reg_Dnipropetrovsk,100.071
2021,14_reg_Donetsk,100.855
2021,15_reg_Zhytomyr,141.652
2021,16_reg_Zakarpattya,197.903
2021,17_reg_Zaporizhzhya,138.518
2021,18_reg_Ivano-Frankivsk,225.543
2021,19_reg_Kyiv,292.706
2021,20_reg_Kirovohrad,100.405
2021,21_reg_Luhansk,93.221
2021,22_reg_Lviv,173.613
2021,23_reg_Mykolayiv,78.048
2021,24_reg_Odesa,154.686
2021,25_reg_Poltava,142.79
2021,26_reg_Rivne,199.88
2021,27_reg_Sumy,179.421
2021,28_reg_Ternopil,123.629
2021,29_reg_Kharkiv,74.877
2021,30_reg_Kherson,319.316
2021,31_reg_Khmelnytskiy,313.084
2021,32_reg_Cherkasy,64.86
2021,33_reg_Chernivtsi,104.326
2021,34_reg_Chernihiv,250.867
2021,Kyiv_city,21.267
2021,city_Sevastopol,26.241
2022,Ukraine,4173.018
2022,autonomous_Republic_of_Crimea,219.319
2022,11_reg_Vinnytsya,60.184
2022,12_reg_Volyn,220.388
2022,13_reg_Dnipropetrovsk,100.071
2022,14_reg_Donetsk,101.575
2022,15_reg_Zhytomyr,142.2
2022,16_reg_Zakarpattya,206.375
2022,17_reg_Zaporizhzhya,138.518
2022,18_reg_Ivano-Frankivsk,225.543
2022,19_reg_Kyiv,293.1
2022,20_reg_Kirovohrad,100.517
2022,21_reg_Luhansk,93.221
2022,22_reg_Lviv,173.614
2022,23_reg_Mykolayiv,78.048
2022,24_reg_Odesa,166.343
2022,25_reg_Poltava,143.157
2022,26_reg_Rivne,225.028
2022,27_reg_Sumy,179.421
2022,28_reg_Ternopil,123.907
2022,29_reg_Kharkiv,74.877
2022,30_reg_Kherson,319.316
2022,31_reg_Khmelnytskiy,313.084
2022,32_reg_Cherkasy,71.717
2022,33_reg_Chernivtsi,104.457
2022,34_reg_Chernihiv,251.23
2022,Kyiv_city,21.567
2022,city_Sevastopol,26.241
2023,Ukraine,4183.851
2023,autonomous_Republic_of_Crimea,219.319
2023,11_reg_Vinnytsya,60.213
2023,12_reg_Volyn,220.388
2023,13_reg_Dnipropetrovsk,100.071
2023,14_reg_Donetsk,101.642
2023,15_reg_Zhytomyr,143.167
2023,16_reg_Zakarpattya,206.376
2023,17_reg_Zaporizhzhya,138.518
2023,18_reg_Ivano-Frankivsk,229.527
2023,19_reg_Kyiv,296.317
2023,20_reg_Kirovohrad,100.948
2023,21_reg_Luhansk,93.221
2023,22_reg_Lviv,175.241
2023,23_reg_Mykolayiv,78.336
2023,24_reg_Odesa,166.343
2023,25_reg_Poltava,144.18
2023,26_reg_Rivne,225.028
2023,27_reg_Sumy,179.538
2023,28_reg_Ternopil,123.883
2023,29_reg_Kharkiv,74.877
2023,30_reg_Kherson,319.316
2023,31_reg_Khmelnytskiy,313.105
2023,32_reg_Cherkasy,70.36
2023,33_reg_Chernivtsi,104.457
2023,34_reg_Chernihiv,251.443
2023,Kyiv_city,21.796
2023,city_Sevastopol,26.241
2024,Ukraine,4188.05
2024,autonomous_Republic_of_Crimea,219.319
2024,11_reg_Vinnytsya,60.214
2024,12_reg_Volyn,220.388
2024,13_reg_Dnipropetrovsk,100.071
2024,14_reg_Donetsk,110.364
2024,15_reg_Zhytomyr,143.205
2024,16_reg_Zakarpattya,206.351
2024,17_reg_Zaporizhzhya,138.518
2024,18_reg_Ivano-Frankivsk,227.4
2024,19_reg_Kyiv,295.695
2024,20_reg_Kirovohrad,101.557
2024,21_reg_Luhansk,92.685
2024,22_reg_Lviv,172.036
2024,23_reg_Mykolayiv,78.572
2024,24_reg_Odesa,166.979
2024,25_reg_Poltava,144.189
2024,26_reg_Rivne,225.042
2024,27_reg_Sumy,179.633
2024,28_reg_Ternopil,123.88
2024,29_reg_Kharkiv,74.888
2024,30_reg_Kherson,319.316
2024,31_reg_Khmelnytskiy,313.148
2024,32_reg_Cherkasy,70.482
2024,33_reg_Chernivtsi,104.457
2024,34_reg_Chernihiv,251.646
2024,Kyiv_city,21.774
2024,city_Sevastopol,26.241
