Value,Disaggregation combinations using this value,Number of indicators
group_label_100,1,1
group_label_101,1,1
group_label_102,1,1
group_label_103,1,1
group_label_93,1,1
group_label_94,1,1
group_label_95,1,1
group_label_96,1,1
group_label_97,1,1
group_label_98,1,1
group_label_99,1,1
