Year,EducationInternetType,Region,Value
2021,preschool_wireless_gt30,34_reg_Chernihiv,
2021,preschool_wireless_gt30,Kyiv_city,
2021,preschool_wireless_gt30,city_Sevastopol,
2022,preschool_wireless_gt30,Ukraine,30.75
2022,preschool_wireless_gt30,autonomous_Republic_of_Crimea,
2022,preschool_wireless_gt30,11_reg_Vinnytsya,30.34
2022,preschool_wireless_gt30,12_reg_Volyn,29.07
2022,preschool_wireless_gt30,13_reg_Dnipropetrovsk,33.26
2022,preschool_wireless_gt30,14_reg_Donetsk,35.1
2022,preschool_wireless_gt30,15_reg_Zhytomyr,39.94
2022,preschool_wireless_gt30,16_reg_Zakarpattya,42.26
2022,preschool_wireless_gt30,17_reg_Zaporizhzhya,17.2
2022,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,30.9
2022,preschool_wireless_gt30,19_reg_Kyiv,41.58
2022,preschool_wireless_gt30,20_reg_Kirovohrad,28.41
2022,preschool_wireless_gt30,21_reg_Luhansk,0.0
2022,preschool_wireless_gt30,22_reg_Lviv,35.52
2022,preschool_wireless_gt30,23_reg_Mykolayiv,17.25
2022,preschool_wireless_gt30,24_reg_Odesa,13.38
2022,preschool_wireless_gt30,25_reg_Poltava,37.4
2022,preschool_wireless_gt30,26_reg_Rivne,26.45
2022,preschool_wireless_gt30,27_reg_Sumy,12.5
2022,preschool_wireless_gt30,28_reg_Ternopil,18.97
2022,preschool_wireless_gt30,29_reg_Kharkiv,27.2
2022,preschool_wireless_gt30,30_reg_Kherson,18.54
2022,preschool_wireless_gt30,31_reg_Khmelnytskiy,33.72
2022,preschool_wireless_gt30,32_reg_Cherkasy,31.69
2022,preschool_wireless_gt30,33_reg_Chernivtsi,7.69
2022,preschool_wireless_gt30,34_reg_Chernihiv,19.15
2022,preschool_wireless_gt30,Kyiv_city,69.02
2022,preschool_wireless_gt30,city_Sevastopol,
2023,preschool_wireless_gt30,Ukraine,36.09
2023,preschool_wireless_gt30,autonomous_Republic_of_Crimea,
2023,preschool_wireless_gt30,11_reg_Vinnytsya,39.73
2023,preschool_wireless_gt30,12_reg_Volyn,32.43
2023,preschool_wireless_gt30,13_reg_Dnipropetrovsk,40.39
2023,preschool_wireless_gt30,14_reg_Donetsk,35.71
2023,preschool_wireless_gt30,15_reg_Zhytomyr,41.13
2023,preschool_wireless_gt30,16_reg_Zakarpattya,45.24
2023,preschool_wireless_gt30,17_reg_Zaporizhzhya,17.24
2023,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,35.96
2023,preschool_wireless_gt30,19_reg_Kyiv,45.66
2023,preschool_wireless_gt30,20_reg_Kirovohrad,37.41
2023,preschool_wireless_gt30,21_reg_Luhansk,0.0
2023,preschool_wireless_gt30,22_reg_Lviv,41.45
2023,preschool_wireless_gt30,23_reg_Mykolayiv,18.79
2023,preschool_wireless_gt30,24_reg_Odesa,26.68
2023,preschool_wireless_gt30,25_reg_Poltava,42.47
2023,preschool_wireless_gt30,26_reg_Rivne,30.25
2023,preschool_wireless_gt30,27_reg_Sumy,19.28
2023,preschool_wireless_gt30,28_reg_Ternopil,23.79
2023,preschool_wireless_gt30,29_reg_Kharkiv,30.61
2023,preschool_wireless_gt30,30_reg_Kherson,18.18
2023,preschool_wireless_gt30,31_reg_Khmelnytskiy,38.1
2023,preschool_wireless_gt30,32_reg_Cherkasy,41.88
2023,preschool_wireless_gt30,33_reg_Chernivtsi,7.42
2023,preschool_wireless_gt30,34_reg_Chernihiv,24.8
2023,preschool_wireless_gt30,Kyiv_city,71.2
2023,preschool_wireless_gt30,city_Sevastopol,
2024,preschool_wireless_gt30,Ukraine,39.89
2024,preschool_wireless_gt30,autonomous_Republic_of_Crimea,
2024,preschool_wireless_gt30,11_reg_Vinnytsya,40.55
2024,preschool_wireless_gt30,12_reg_Volyn,34.52
2024,preschool_wireless_gt30,13_reg_Dnipropetrovsk,37.81
2024,preschool_wireless_gt30,14_reg_Donetsk,42.49
2024,preschool_wireless_gt30,15_reg_Zhytomyr,44.06
2024,preschool_wireless_gt30,16_reg_Zakarpattya,51.38
2024,preschool_wireless_gt30,17_reg_Zaporizhzhya,29.17
2024,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,37.36
2024,preschool_wireless_gt30,19_reg_Kyiv,50.94
2024,preschool_wireless_gt30,20_reg_Kirovohrad,40.14
2024,preschool_wireless_gt30,21_reg_Luhansk,14.29
2024,preschool_wireless_gt30,22_reg_Lviv,44.05
2024,preschool_wireless_gt30,23_reg_Mykolayiv,22.3
2024,preschool_wireless_gt30,24_reg_Odesa,31.99
2024,preschool_wireless_gt30,25_reg_Poltava,46.07
2024,preschool_wireless_gt30,26_reg_Rivne,34.73
2024,preschool_wireless_gt30,27_reg_Sumy,28.63
2024,preschool_wireless_gt30,28_reg_Ternopil,24.48
2024,preschool_wireless_gt30,29_reg_Kharkiv,31.69
2024,preschool_wireless_gt30,30_reg_Kherson,11.93
2024,preschool_wireless_gt30,31_reg_Khmelnytskiy,38.98
2024,preschool_wireless_gt30,32_reg_Cherkasy,49.43
2024,preschool_wireless_gt30,33_reg_Chernivtsi,10.74
2024,preschool_wireless_gt30,34_reg_Chernihiv,26.49
2024,preschool_wireless_gt30,Kyiv_city,76.89
2024,preschool_wireless_gt30,city_Sevastopol,
2025,preschool_wireless_gt30,Ukraine,44.64
2025,preschool_wireless_gt30,autonomous_Republic_of_Crimea,
2025,preschool_wireless_gt30,11_reg_Vinnytsya,37.97
2025,preschool_wireless_gt30,12_reg_Volyn,40.3
2025,preschool_wireless_gt30,13_reg_Dnipropetrovsk,53.31
2025,preschool_wireless_gt30,14_reg_Donetsk,22.82
2025,preschool_wireless_gt30,15_reg_Zhytomyr,50.18
2025,preschool_wireless_gt30,16_reg_Zakarpattya,53.72
2025,preschool_wireless_gt30,17_reg_Zaporizhzhya,29.32
2025,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,44.82
2025,preschool_wireless_gt30,19_reg_Kyiv,54.27
2025,preschool_wireless_gt30,20_reg_Kirovohrad,41.5
2025,preschool_wireless_gt30,21_reg_Luhansk,14.29
2025,preschool_wireless_gt30,22_reg_Lviv,55.43
2025,preschool_wireless_gt30,23_reg_Mykolayiv,20.05
2025,preschool_wireless_gt30,24_reg_Odesa,41.33
2025,preschool_wireless_gt30,25_reg_Poltava,52.44
2025,preschool_wireless_gt30,26_reg_Rivne,33.53
2025,preschool_wireless_gt30,27_reg_Sumy,51.51
2025,preschool_wireless_gt30,28_reg_Ternopil,30.66
2025,preschool_wireless_gt30,29_reg_Kharkiv,36.82
2025,preschool_wireless_gt30,30_reg_Kherson,12.17
2025,preschool_wireless_gt30,31_reg_Khmelnytskiy,45.45
2025,preschool_wireless_gt30,32_reg_Cherkasy,57.2
2025,preschool_wireless_gt30,33_reg_Chernivtsi,23.81
2025,preschool_wireless_gt30,34_reg_Chernihiv,36.28
2025,preschool_wireless_gt30,Kyiv_city,79.86
2025,preschool_wireless_gt30,city_Sevastopol,
2015,preschool_wired_or_wireless_gt30,Ukraine,
2015,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2015,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2015,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2015,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2015,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2015,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2015,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2015,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2015,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2015,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2015,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2015,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2015,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2015,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2015,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2015,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2015,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2015,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2015,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2015,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2015,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2015,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2015,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2015,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2015,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2015,preschool_wired_or_wireless_gt30,Kyiv_city,
2015,preschool_wired_or_wireless_gt30,city_Sevastopol,
2016,preschool_wired_or_wireless_gt30,Ukraine,
2016,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2016,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2016,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2016,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2016,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2016,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2016,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2016,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2016,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2016,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2016,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2016,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2016,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2016,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2016,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2016,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2016,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2016,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2016,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2016,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2016,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2016,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2016,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2016,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2016,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2016,preschool_wired_or_wireless_gt30,Kyiv_city,
2016,preschool_wired_or_wireless_gt30,city_Sevastopol,
2017,preschool_wired_or_wireless_gt30,Ukraine,
2017,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2017,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2017,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2017,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2017,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2017,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2017,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2017,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2017,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2017,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2017,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2017,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2017,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2017,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2017,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2017,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2017,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2017,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2017,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2017,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2017,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2017,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2017,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2017,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2017,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2017,preschool_wired_or_wireless_gt30,Kyiv_city,
2017,preschool_wired_or_wireless_gt30,city_Sevastopol,
2018,preschool_wired_or_wireless_gt30,Ukraine,
2018,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2018,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2018,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2018,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2018,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2018,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2018,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2018,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2018,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2018,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2018,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2018,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2018,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2018,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2018,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2018,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2018,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2018,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2018,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2018,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2018,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2018,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2018,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2018,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2018,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2018,preschool_wired_or_wireless_gt30,Kyiv_city,
2018,preschool_wired_or_wireless_gt30,city_Sevastopol,
2019,preschool_wired_or_wireless_gt30,Ukraine,
2019,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2019,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2019,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2019,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2019,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2019,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2019,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2019,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2019,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2019,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2019,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2019,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2019,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2019,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2019,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2019,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2019,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2019,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2019,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2019,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2019,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2019,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2019,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2019,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2019,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2019,preschool_wired_or_wireless_gt30,Kyiv_city,
2019,preschool_wired_or_wireless_gt30,city_Sevastopol,
2020,preschool_wired_or_wireless_gt30,Ukraine,
2020,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2020,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2020,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2020,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2020,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2020,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2020,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2020,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2020,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2020,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2020,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2020,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2020,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2020,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2020,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2020,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2020,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2020,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2020,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2020,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2020,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2020,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2020,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2020,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2020,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2020,preschool_wired_or_wireless_gt30,Kyiv_city,
2020,preschool_wired_or_wireless_gt30,city_Sevastopol,
2021,preschool_wired_or_wireless_gt30,Ukraine,
2021,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2021,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2021,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2021,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2021,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2021,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2021,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2021,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2021,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2021,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2021,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2021,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2021,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2021,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2021,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2021,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2021,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2021,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2021,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2021,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2021,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2021,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2021,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2021,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2021,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2021,preschool_wired_or_wireless_gt30,Kyiv_city,
2021,preschool_wired_or_wireless_gt30,city_Sevastopol,
2022,preschool_wired_or_wireless_gt30,Ukraine,64.44
2022,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2022,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,58.99
2022,preschool_wired_or_wireless_gt30,12_reg_Volyn,59.79
2022,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,58.62
2022,preschool_wired_or_wireless_gt30,14_reg_Donetsk,54.87
2022,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,71.57
2022,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,56.24
2022,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,48.39
2022,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,60.52
2022,preschool_wired_or_wireless_gt30,19_reg_Kyiv,75.64
2022,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,47.73
2022,preschool_wired_or_wireless_gt30,21_reg_Luhansk,0.0
2022,preschool_wired_or_wireless_gt30,22_reg_Lviv,61.36
2022,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,56.86
2022,preschool_wired_or_wireless_gt30,24_reg_Odesa,79.32
2022,preschool_wired_or_wireless_gt30,25_reg_Poltava,64.61
2022,preschool_wired_or_wireless_gt30,26_reg_Rivne,57.34
2022,preschool_wired_or_wireless_gt30,27_reg_Sumy,76.72
2022,preschool_wired_or_wireless_gt30,28_reg_Ternopil,57.07
2022,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,66.35
2022,preschool_wired_or_wireless_gt30,30_reg_Kherson,28.78
2022,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,68.18
2022,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,72.88
2022,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,88.72
2022,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,50.25
2022,preschool_wired_or_wireless_gt30,Kyiv_city,84.23
2022,preschool_wired_or_wireless_gt30,city_Sevastopol,
2023,preschool_wired_or_wireless_gt30,Ukraine,68.18
2023,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2023,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,65.92
2023,preschool_wired_or_wireless_gt30,12_reg_Volyn,62.16
2023,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,60.85
2023,preschool_wired_or_wireless_gt30,14_reg_Donetsk,51.49
2023,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,73.13
2023,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,59.93
2023,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,52.35
2023,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,65.79
2023,preschool_wired_or_wireless_gt30,19_reg_Kyiv,79.08
2023,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,58.66
2023,preschool_wired_or_wireless_gt30,21_reg_Luhansk,0.0
2023,preschool_wired_or_wireless_gt30,22_reg_Lviv,65.38
2023,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,61.77
2023,preschool_wired_or_wireless_gt30,24_reg_Odesa,84.54
2023,preschool_wired_or_wireless_gt30,25_reg_Poltava,70.03
2023,preschool_wired_or_wireless_gt30,26_reg_Rivne,62.43
2023,preschool_wired_or_wireless_gt30,27_reg_Sumy,80.21
2023,preschool_wired_or_wireless_gt30,28_reg_Ternopil,63.86
2023,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,67.56
2023,preschool_wired_or_wireless_gt30,30_reg_Kherson,23.14
2023,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,71.27
2023,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,78.7
2023,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,87.98
2023,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,54.05
2023,preschool_wired_or_wireless_gt30,Kyiv_city,82.1
2023,preschool_wired_or_wireless_gt30,city_Sevastopol,
2024,preschool_wired_or_wireless_gt30,Ukraine,71.16
2024,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2024,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,67.59
2024,preschool_wired_or_wireless_gt30,12_reg_Volyn,65.48
2024,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,59.42
2024,preschool_wired_or_wireless_gt30,14_reg_Donetsk,55.36
2024,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,73.6
2024,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,62.57
2024,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,78.65
2024,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,65.45
2024,preschool_wired_or_wireless_gt30,19_reg_Kyiv,81.94
2024,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,64.79
2024,preschool_wired_or_wireless_gt30,21_reg_Luhansk,14.29
2024,preschool_wired_or_wireless_gt30,22_reg_Lviv,69.67
2024,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,63.8
2024,preschool_wired_or_wireless_gt30,24_reg_Odesa,86.29
2024,preschool_wired_or_wireless_gt30,25_reg_Poltava,71.07
2024,preschool_wired_or_wireless_gt30,26_reg_Rivne,65.67
2024,preschool_wired_or_wireless_gt30,27_reg_Sumy,79.39
2024,preschool_wired_or_wireless_gt30,28_reg_Ternopil,69.83
2024,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,66.82
2024,preschool_wired_or_wireless_gt30,30_reg_Kherson,16.51
2024,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,72.66
2024,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,82.26
2024,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,89.0
2024,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,54.59
2024,preschool_wired_or_wireless_gt30,Kyiv_city,85.01
2024,preschool_wired_or_wireless_gt30,city_Sevastopol,
2025,preschool_wired_or_wireless_gt30,Ukraine,74.98
2025,preschool_wired_or_wireless_gt30,autonomous_Republic_of_Crimea,
2025,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,70.25
2025,preschool_wired_or_wireless_gt30,12_reg_Volyn,71.43
2025,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,70.03
2025,preschool_wired_or_wireless_gt30,14_reg_Donetsk,25.24
2025,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,75.82
2025,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,70.7
2025,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,79.06
2025,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,68.24
2025,preschool_wired_or_wireless_gt30,19_reg_Kyiv,86.32
2025,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,67.96
2025,preschool_wired_or_wireless_gt30,21_reg_Luhansk,35.71
2025,preschool_wired_or_wireless_gt30,22_reg_Lviv,72.84
2025,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,67.83
2025,preschool_wired_or_wireless_gt30,24_reg_Odesa,88.15
2025,preschool_wired_or_wireless_gt30,25_reg_Poltava,77.22
2025,preschool_wired_or_wireless_gt30,26_reg_Rivne,75.5
2025,preschool_wired_or_wireless_gt30,27_reg_Sumy,87.95
2025,preschool_wired_or_wireless_gt30,28_reg_Ternopil,73.24
2025,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,75.57
2025,preschool_wired_or_wireless_gt30,30_reg_Kherson,16.52
2025,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,81.48
2025,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,86.19
2025,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,87.83
2025,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,61.2
2025,preschool_wired_or_wireless_gt30,Kyiv_city,88.06
2025,preschool_wired_or_wireless_gt30,city_Sevastopol,
2015,secondary_internet_any_speed,Ukraine,86.74
2015,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
