Year,Region,Value
2019,Khmelnytskiy,35.3
2019,Cherkasy,28.1
2019,Chernivtsi,27.4
2019,Chernihiv,37.3
2019,city Kyiv,45.8
2019,city Sevastopol,
2020,Ukraine,38.2
2020,Autonomous Republic of Crimea,
2020,Vinnytsya,29.5
2020,Volyn,56.3
2020,Dnipropetrovsk,37.3
2020,Donetsk,63.0
2020,Zhytomyr,31.7
2020,Zakarpattya,12.6
2020,Zaporizhzhya,35.6
2020,Ivano-Frankivsk,23.6
2020,Kyiv,14.2
2020,Kirovohrad,42.1
2020,Luhansk,56.6
2020,Lviv,45.5
2020,Mykolayiv,29.7
2020,Odesa,37.4
2020,Poltava,19.5
2020,Rivne,23.6
2020,Sumy,26.7
2020,Ternopil,35.4
2020,Kharkiv,49.4
2020,Kherson,36.3
2020,Khmelnytskiy,33.2
2020,Cherkasy,33.2
2020,Chernivtsi,27.3
2020,Chernihiv,37.3
2020,city Kyiv,46.5
2020,city Sevastopol,
2021,Ukraine,33.0
2021,Autonomous Republic of Crimea,
2021,Vinnytsya,30.1
2021,Volyn,54.9
2021,Dnipropetrovsk,37.5
2021,Donetsk,
2021,Zhytomyr,31.6
2021,Zakarpattya,13.0
2021,Zaporizhzhya,
2021,Ivano-Frankivsk,24.5
2021,Kyiv,14.1
2021,Kirovohrad,52.5
2021,Luhansk,
2021,Lviv,42.6
2021,Mykolayiv,29.6
2021,Odesa,30.0
2021,Poltava,29.0
2021,Rivne,23.6
2021,Sumy,28.6
2021,Ternopil,48.1
2021,Kharkiv,
2021,Kherson,
2021,Khmelnytskiy,30.6
2021,Cherkasy,33.2
2021,Chernivtsi,26.7
2021,Chernihiv,42.3
2021,city Kyiv,47.3
2021,city Sevastopol,
2022,Ukraine,34.8
2022,Autonomous Republic of Crimea,
2022,Vinnytsya,25.5
2022,Volyn,51.6
2022,Dnipropetrovsk,36.9
2022,Donetsk,56.8
2022,Zhytomyr,31.5
2022,Zakarpattya,13.2
2022,Zaporizhzhya,50.9
2022,Ivano-Frankivsk,30.7
2022,Kyiv,13.9
2022,Kirovohrad,50.7
2022,Luhansk,
2022,Lviv,40.7
2022,Mykolayiv,32.8
2022,Odesa,30.0
2022,Poltava,42.0
2022,Rivne,19.6
2022,Sumy,27.6
2022,Ternopil,48.0
2022,Kharkiv,52.8
2022,Kherson,29.5
2022,Khmelnytskiy,30.1
2022,Cherkasy,37.8
2022,Chernivtsi,24.5
2022,Chernihiv,42.9
2022,city Kyiv,48.1
2022,city Sevastopol,
2023,Ukraine,36.5
2023,Autonomous Republic of Crimea,
2023,Vinnytsya,25.5
2023,Volyn,58.3
2023,Dnipropetrovsk,37.0
2023,Donetsk,58.5
2023,Zhytomyr,31.8
2023,Zakarpattya,12.8
2023,Zaporizhzhya,52.1
2023,Ivano-Frankivsk,34.5
2023,Kyiv,27.5
2023,Kirovohrad,49.5
2023,Luhansk,
2023,Lviv,39.6
2023,Mykolayiv,31.6
2023,Odesa,25.7
2023,Poltava,41.5
2023,Rivne,20.4
2023,Sumy,26.9
2023,Ternopil,47.9
2023,Kharkiv,51.4
2023,Kherson,39.5
2023,Khmelnytskiy,30.5
2023,Cherkasy,36.5
2023,Chernivtsi,21.7
2023,Chernihiv,41.5
2023,city Kyiv,49.7
2023,city Sevastopol,
